dataset,model,na,nb,nk,alpha,n_params,val_FIT_1step,val_FIT_sim,val_robust_score,val_block_mean_FIT_sim,val_block_std_FIT_sim,val_block_FIT_sim
old_feedback_data,ARX_na5_nb5_nk2_alpha0.001,5,5,2,0.001,86,86.38743098615433,68.60195943506999,66.12200603273317,66.60425763589947,0.9645032063326077,"[66.10405382758584, 68.25496195194096, 66.23420416821047, 65.8238105958606]"
old_feedback_data,ARX_na5_nb5_nk2_alpha0,5,5,2,0.0,86,86.38742697429713,68.60195472793025,66.12199952968186,66.60425269718466,0.9645063350056102,"[66.10404105193966, 68.2549602403942, 66.23421487490137, 65.82379462150341]"
old_feedback_data,ARX_na12_nb5_nk2_alpha0.1,12,5,2,0.1,93,86.48247530887147,68.64097069415538,66.11876840020776,66.63634939480644,1.0351619891973634,"[66.01981162140787, 68.41023402475024, 66.26948955906337, 65.84586237400431]"
old_feedback_data,ARX_na12_nb5_nk2_alpha0.01,12,5,2,0.01,93,86.48216248022109,68.64037868370167,66.11804150036579,66.63572614812237,1.0353692955131673,"[66.01870974459744, 68.40978761234832, 66.2700161585784, 65.84439107696534]"
old_feedback_data,ARX_na12_nb5_nk2_alpha0.001,12,5,2,0.001,93,86.48212203886352,68.64033763546496,66.11798583439764,66.6356833738837,1.0353950789721011,"[66.01859912363585, 68.40976524611503, 66.270129002027, 65.8442401237569]"
old_feedback_data,ARX_na12_nb5_nk2_alpha0,12,5,2,0.0,93,86.48211741195115,68.6403333320093,66.11797988937946,66.63567889838345,1.0353980180079885,"[66.01858682779445, 68.40976308225714, 66.27014238323127, 65.84422330025095]"
old_feedback_data,ARX_na12_nb1_nk2_alpha0,12,1,2,0.0,29,86.25542322386306,68.66062843523402,66.11465013416655,66.65126171953118,1.0732231707292406,"[65.94501300935667, 68.49163174166284, 66.2821496208329, 65.88625250627229]"
old_feedback_data,ARX_na12_nb1_nk2_alpha0.001,12,1,2,0.001,29,86.25542310840386,68.66062795356697,66.11464945288428,66.65126116339275,1.0732234210169356,"[65.94501315226218, 68.4916315665627, 66.28214916732698, 65.88625076741914]"
old_feedback_data,ARX_na12_nb1_nk2_alpha0.01,12,1,2,0.01,29,86.25542206871992,68.6606236182685,66.11464332109081,66.6512561578655,1.073225673549395,"[65.9450144377714, 68.49162999031128, 66.28214508517829, 65.88623511820106]"
old_feedback_data,ARX_na12_nb1_nk2_alpha0.1,12,1,2,0.1,29,86.25541161734984,68.66058023605358,66.11458197807401,66.65120607471843,1.0732481932888336,"[65.9450272294817, 68.49161419317315, 66.28210420479988, 65.88607867141903]"
old_feedback_data,ARX_na8_nb5_nk2_alpha0.1,8,5,2,0.1,89,86.4172231185605,68.57393704318658,66.08357227924733,66.56753574920792,0.9679269399211821,"[66.09778264501084, 68.22121072682663, 66.18933382682472, 65.7618157981695]"
old_feedback_data,ARX_na8_nb5_nk2_alpha0.01,8,5,2,0.01,89,86.41695451434805,68.5734164761595,66.0829138448695,66.56698902679614,0.9681503638532836,"[66.09671347070048, 68.22089350752375, 66.18989841326305, 65.76045071569725]"
old_feedback_data,ARX_na8_nb5_nk2_alpha0.001,8,5,2,0.001,89,86.41691976470719,68.57338226589835,66.08286532933859,66.566953566433,0.9681764741888139,"[66.09660594397857, 68.22088250604186, 66.19001465942884, 65.76031115628274]"
old_feedback_data,ARX_na8_nb5_nk2_alpha0,8,5,2,0.0,89,86.41691578857005,68.57337871743971,66.08286018317992,66.56694989832455,0.9681794302892739,"[66.09659398932781, 68.22088158031929, 66.19002841437964, 65.76029560927147]"
